               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 167,            0.036277,            0.049627,            0.009476,             0.56482,             0.12756,             0.14614,            0.078932,             0.06689,            0.086448,            0.042091,             0.00087,             0.00087,             0.00087
                 168,            0.035684,            0.049175,           0.0089226,              0.5633,             0.12986,             0.14369,            0.076516,            0.066835,            0.086388,            0.042146,            0.000815,            0.000815,            0.000815
                 169,            0.035334,            0.047592,           0.0087661,             0.51625,              0.1265,             0.15165,            0.076196,            0.067004,             0.08732,            0.042316,             0.00076,             0.00076,             0.00076
                 170,            0.036206,            0.048675,           0.0089152,             0.45374,             0.13143,             0.14256,            0.078403,            0.066816,            0.087055,            0.042014,            0.000705,            0.000705,            0.000705
                 171,            0.036218,            0.048464,           0.0090742,             0.48865,             0.13631,             0.15089,            0.074811,            0.066762,             0.08665,            0.042549,             0.00065,             0.00065,             0.00065
                 172,            0.035909,            0.050327,           0.0088723,             0.56605,             0.13214,             0.15145,             0.08134,            0.067236,            0.087102,            0.042288,            0.000595,            0.000595,            0.000595
                 173,            0.035813,            0.050077,           0.0090383,             0.52555,             0.12805,             0.14935,            0.076995,            0.067062,            0.086664,            0.042437,             0.00054,             0.00054,             0.00054
                 174,            0.035541,            0.049866,           0.0090919,             0.54463,             0.13433,             0.14916,            0.084021,            0.067109,             0.08667,            0.042353,            0.000485,            0.000485,            0.000485
                 175,            0.036052,             0.04965,           0.0092145,             0.58516,             0.13105,             0.14951,            0.078234,            0.066951,            0.087243,            0.042135,             0.00043,             0.00043,             0.00043
                 176,            0.035432,            0.048066,           0.0087261,             0.53642,             0.12755,             0.15028,            0.076976,            0.066993,             0.08742,            0.042089,            0.000375,            0.000375,            0.000375
                 177,            0.036015,            0.050415,           0.0091721,             0.47239,             0.13552,             0.15052,            0.077841,            0.067073,            0.087608,            0.042005,             0.00032,             0.00032,             0.00032
                 178,            0.035584,            0.048778,           0.0089776,             0.56928,              0.1267,                0.15,            0.081416,            0.067123,            0.087241,            0.042124,            0.000265,            0.000265,            0.000265
                 179,            0.034933,            0.047098,           0.0087441,             0.59385,             0.12553,             0.15085,            0.077772,             0.06709,            0.087466,            0.042085,             0.00021,             0.00021,             0.00021
